#NSGA2
popsize 40
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	40
totalTime	91.968
firstFrontCount	5
frontCount	33
avgEvalTime	11.8865
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
239156	143.411	0.132727	0.821888	1	13451	-0.871557	-0.999655	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	
271865	37.8868	0.303263	0.868405	1	47440.3	-0.627701	-1.00226	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
212591	178.774	0.190139	0.685574	1	11113.8	-0.868845	-0.999864	0	0	0	
287401	436.39	0.174288	0.346817	1	17906.9	-0.952326	-0.985428	0	0	0	
239156	143.411	0.132727	0.821888	1	13451	-0.871557	-0.999655	0	0	0	
139064	61.8445	0.203452	1.1374	1	13235.2	-0.742714	-1.00081	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
468311	238.447	0.122645	0.408986	1	15546.2	-0.894296	-0.999529	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
177570	38.6212	0.448284	0.628073	1	46855.6	-0.560931	-1.00408	0	0	0	
287401	349.305	0.185221	0.418151	1	28289.2	-0.951308	-0.91103	0	0	0	
177570	40.0911	0.403211	0.588435	1	40388.7	-0.535847	-1.00426	0	0	0	
247262	219.24	0.271395	0.790382	0.999809	10000	-0.947987	-0.930409	0	0	0	
247262	219.24	0.102666	0.790382	1	10000	-0.944825	-0.99655	0	0	0	
237281	143.247	0.25757	0.366894	0.965481	37207.3	-0.704801	-1.00135	0	0	0	
225329	37.8868	0.432693	0.825722	0.991314	44727.7	-0.603085	-1.00241	0	0	0	



#Generation 31 / 60
currentGen	31
evaluateCount	1240
totalTime	4844.62
firstFrontCount	37
frontCount	2
avgEvalTime	16.2698
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
468311	238.447	0.159718	0.408986	1	15546.2	-0.898374	-0.99947	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
196436	274.156	0.145478	0.408986	0.975304	10639.8	-0.826667	-1.00013	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
196436	274.156	0.145478	0.408986	0.975304	10639.8	-0.826667	-1.00013	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
239156	143.411	0.132727	0.821888	1	13451	-0.871557	-0.999655	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
212591	178.774	0.190139	0.685574	1	11113.8	-0.868845	-0.999864	0	0	0	
287401	436.39	0.174288	0.346817	1	17906.9	-0.952326	-0.985428	0	0	0	
239156	143.411	0.132727	0.821888	1	13451	-0.871557	-0.999655	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
177570	38.6212	0.448284	0.628073	1	46855.6	-0.560931	-1.00408	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
212591	166.802	0.190139	0.821888	1	12179.4	-0.894978	-0.999601	0	0	0	
212591	178.774	0.116928	0.74753	1	11113.8	-0.883755	-0.999611	0	0	0	
222669	148.731	0.190139	0.805878	1	11347.1	-0.868229	-0.999898	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
211334	219.24	0.190139	0.774436	0.999823	10223.7	-0.933236	-0.998738	0	0	0	
128915	71.6086	0.203452	1.01851	1	13235.2	-0.749133	-1.00083	0	0	0	
227013	45.8235	0.364499	0.861674	0.999786	45673	-0.679267	-1.00187	0	0	0	
212591	250.464	0.0515006	0.86792	1	10233.2	-0.960995	-0.921231	0	0	0	
177570	40.0911	0.403211	0.588435	1	40388.7	-0.535847	-1.00426	0	0	0	
136534	280.962	0.295594	0.807242	1	11113.8	-0.95585	-0.949652	0	0	0	



#Generation 32 / 60
currentGen	32
evaluateCount	1280
totalTime	4963.23
firstFrontCount	37
frontCount	2
avgEvalTime	18.0442
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
196436	274.156	0.145478	0.408986	0.975304	10639.8	-0.826667	-1.00013	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
196436	274.156	0.145478	0.408986	0.975304	10639.8	-0.826667	-1.00013	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
287401	436.39	0.174288	0.346817	1	17906.9	-0.952326	-0.985428	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
177570	38.6212	0.448284	0.628073	1	46855.6	-0.560931	-1.00408	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
211334	219.24	0.190139	0.774436	0.999823	10223.7	-0.933236	-0.998738	0	0	0	
128915	71.6086	0.203452	1.01851	1	13235.2	-0.749133	-1.00083	0	0	0	
227013	45.8235	0.364499	0.861674	0.999786	45673	-0.679267	-1.00187	0	0	0	
177570	38.6212	0.448284	0.628073	1	46821.1	-0.560824	-1.0041	0	0	0	
223496	166.802	0.190139	0.821888	1	10000	-0.894141	-0.999753	0	0	0	
222669	148.731	0.231201	0.805878	1	11347.1	-0.870471	-0.999917	0	0	0	
203398	219.24	0.190139	0.851633	1	11113.8	-0.951104	-0.994512	0	0	0	
196436	274.156	0.218753	0.555415	1	10639.8	-0.907028	-0.999693	0	0	0	
151926	115.215	0.167931	0.975163	1	11310.6	-0.838287	-1.00009	0	0	0	
143220	277.283	0.169109	0.796576	1	15742.3	-0.959332	-0.975839	0	0	0	
177570	38.6212	0.448284	0.545642	1	45889.7	-0.522124	-1.00435	0	0	0	
212591	250.464	0.0515006	0.86792	1	10233.2	-0.960995	-0.921231	0	0	0	
136534	280.962	0.295594	0.807242	1	11113.8	-0.95585	-0.949652	0	0	0	



#Generation 33 / 60
currentGen	33
evaluateCount	1320
totalTime	5095.78
firstFrontCount	40
frontCount	1
avgEvalTime	19.421
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
143220	277.283	0.169109	0.796576	1	15742.3	-0.959332	-0.975839	0	0	0	
287401	436.39	0.174288	0.346817	1	17906.9	-0.952326	-0.985428	0	0	0	
203398	219.24	0.190139	0.851633	1	11113.8	-0.951104	-0.994512	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
105867	91.0968	0.197846	0.975163	1	11310.6	-0.784478	-1.00073	0	0	0	
128915	71.6086	0.203452	1.01851	1	13235.2	-0.749133	-1.00083	0	0	0	
222669	148.731	0.231201	0.805878	1	11347.1	-0.870471	-0.999917	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
151926	115.215	0.167931	0.975163	1	11310.6	-0.838287	-1.00009	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
212134	219.24	0.190139	0.65937	1	10000	-0.899928	-0.999767	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
210634	219.24	0.190139	0.748279	1	11113.8	-0.927408	-0.998983	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
196436	274.156	0.145478	0.408986	0.975304	10639.8	-0.826667	-1.00013	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
196436	274.156	0.218753	0.555415	1	10639.8	-0.907028	-0.999693	0	0	0	
177570	38.6212	0.448284	0.628073	1	46855.6	-0.560931	-1.00408	0	0	0	
177570	38.6212	0.448284	0.628073	1	46821.1	-0.560824	-1.0041	0	0	0	
227013	45.8235	0.364499	0.861674	0.999786	45673	-0.679267	-1.00187	0	0	0	
211791	219.24	0.190139	0.774436	1	10000	-0.933198	-0.998812	0	0	0	
196436	274.156	0.145478	0.408986	0.975304	10639.8	-0.826667	-1.00013	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	



#Generation 34 / 60
currentGen	34
evaluateCount	1360
totalTime	5207.78
firstFrontCount	40
frontCount	1
avgEvalTime	15.1901
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
222669	191.97	0.141248	1.05127	1	11347.1	-0.964222	-0.950263	0	0	0	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
212591	242.871	0.131067	0.796576	1	15742.3	-0.960854	-0.966303	0	0	0	
143220	277.283	0.169109	0.796576	1	15742.3	-0.959332	-0.975839	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
151926	115.215	0.11793	0.804713	1	10000	-0.793562	-1.00089	0	0	0	
222566	219.24	0.190139	0.824182	1	11113.8	-0.953276	-0.98935	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
222669	148.731	0.231201	0.805878	1	11347.1	-0.870471	-0.999917	0	0	0	
203398	219.24	0.190139	0.851633	1	11113.8	-0.951104	-0.994512	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
105867	120.699	0.197846	0.975163	0.999775	11310.6	-0.839799	-1.00011	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
212134	219.24	0.190139	0.65937	1	10000	-0.899928	-0.999767	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
222669	148.731	0.231201	0.979842	1	11347.1	-0.913575	-0.999073	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
210634	219.24	0.190139	0.748279	1	11113.8	-0.927408	-0.998983	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
105839	112.912	0.182323	0.975163	1	11310.6	-0.827427	-1.00036	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
212591	219.24	0.190139	0.778219	1	11113.8	-0.937036	-0.998213	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
196436	274.156	0.218753	0.555415	1	10639.8	-0.907028	-0.999693	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
177570	38.6212	0.448284	0.628073	1	46855.6	-0.560931	-1.00408	0	0	0	
177570	38.6212	0.448284	0.628073	1	46821.1	-0.560824	-1.0041	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
227013	45.8235	0.364499	0.861674	0.999786	45673	-0.679267	-1.00187	0	0	0	



#Generation 35 / 60
currentGen	35
evaluateCount	1400
totalTime	5287.38
firstFrontCount	40
frontCount	1
avgEvalTime	14.0816
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
222669	191.97	0.141248	1.05127	1	11347.1	-0.964222	-0.950263	0	0	0	
212591	242.871	0.131067	0.796576	1	15742.3	-0.960854	-0.966303	0	0	0	
143220	277.283	0.169109	0.796576	1	15742.3	-0.959332	-0.975839	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
151926	115.215	0.11793	0.804713	1	10000	-0.793562	-1.00089	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
222669	148.731	0.231201	0.805878	1	11347.1	-0.870471	-0.999917	0	0	0	
203497	243.055	0.189092	0.796576	1	10210.2	-0.956244	-0.988739	0	0	0	
203398	219.24	0.190139	0.851633	1	11113.8	-0.951104	-0.994512	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
222566	219.24	0.190139	0.824182	1	11113.8	-0.953276	-0.98935	0	0	0	
224351	29.7689	0.367114	0.863328	0.992078	48706.5	-0.564334	-1.00329	0	0	0	
105867	120.699	0.197846	0.975163	0.999775	11310.6	-0.839799	-1.00011	0	0	0	
212134	219.24	0.190139	0.65937	1	10000	-0.899928	-0.999767	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
129542	129.693	0.18433	0.726546	1	12950.5	-0.801448	-1.0006	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
222669	148.731	0.231201	0.979842	1	11347.1	-0.913575	-0.999073	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
210634	219.24	0.190139	0.748279	1	11113.8	-0.927408	-0.998983	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
212591	219.24	0.190139	0.778219	1	11113.8	-0.937036	-0.998213	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
129542	129.693	0.174094	0.85841	1	11389.2	-0.831383	-1.00033	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	
105839	112.912	0.182323	0.975163	1	11310.6	-0.827427	-1.00036	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
196436	274.156	0.218753	0.555415	1	10639.8	-0.907028	-0.999693	0	0	0	



#Generation 36 / 60
currentGen	36
evaluateCount	1440
totalTime	5377.42
firstFrontCount	40
frontCount	1
avgEvalTime	15.8897
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
222669	191.97	0.141248	1.05127	1	11347.1	-0.964222	-0.950263	0	0	0	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
212591	242.871	0.131067	0.796576	1	15742.3	-0.960854	-0.966303	0	0	0	
143220	277.283	0.169109	0.796576	1	15742.3	-0.959332	-0.975839	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
151926	115.215	0.11793	0.804713	1	10000	-0.793562	-1.00089	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
222669	148.731	0.231201	0.805878	1	11347.1	-0.870471	-0.999917	0	0	0	
203497	243.055	0.189092	0.796576	1	10210.2	-0.956244	-0.988739	0	0	0	
177570	38.6212	0.448284	0.717492	1	44873.7	-0.58991	-1.00397	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
105867	120.699	0.197846	0.975163	0.999775	11310.6	-0.839799	-1.00011	0	0	0	
218050	219.24	0.190139	0.824182	1	11113.8	-0.951282	-0.993457	0	0	0	
222566	219.24	0.190139	0.824182	1	11113.8	-0.953276	-0.98935	0	0	0	
212134	219.24	0.190139	0.65937	1	10000	-0.899928	-0.999767	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
129542	129.693	0.18433	0.726546	1	12950.5	-0.801448	-1.0006	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
102006	310.708	0.193567	0.796576	1	10000	-0.951185	-0.994588	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
212591	219.24	0.190139	0.796576	1	11113.8	-0.941842	-0.997658	0	0	0	
211236	219.24	0.190139	0.814618	1	11113.8	-0.945646	-0.997008	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
212591	219.24	0.190139	0.778219	1	11113.8	-0.937036	-0.998213	0	0	0	
222669	148.731	0.231201	0.979842	1	11347.1	-0.913575	-0.999073	0	0	0	
211334	219.24	0.190139	0.774436	1	10223.7	-0.933424	-0.998735	0	0	0	
210859	37.8868	0.384495	0.768439	0.998947	46554.7	-0.597598	-1.00319	0	0	0	
100000	237.415	0.330925	0.814365	1	10000	-0.92102	-0.999014	0	0	0	
210634	219.24	0.190139	0.748279	1	11113.8	-0.927408	-0.998983	0	0	0	
227013	45.8235	0.364499	0.861674	1	46880	-0.68269	-1.00174	0	0	0	
129542	129.693	0.174094	0.85841	1	11389.2	-0.831383	-1.00033	0	0	0	
201181	55.8222	0.368205	0.768439	0.989701	42967.1	-0.687552	-1.00158	0	0	0	
136534	188.965	0.301589	0.869198	1	11113.8	-0.907942	-0.999464	0	0	0	



#Generation 37 / 60
currentGen	37
evaluateCount	1480
totalTime	5505.32
firstFrontCount	40
frontCount	1
avgEvalTime	15.8657
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
177570	38.6212	0.448284	0.628073	1	45067	-0.55535	-1.00451	0	0	0	
222669	191.97	0.141248	1.05127	1	11347.1	-0.964222	-0.950263	0	0	0	
212591	242.871	0.131067	0.796576	1	15742.3	-0.960854	-0.966303	0	0	0	
143220	277.283	0.169109	0.796576	1	15742.3	-0.959332	-0.975839	0	0	0	
212591	246.365	0.160622	0.787529	1	15742.3	-0.961335	-0.955355	0	0	0	
151926	115.215	0.11793	0.804713	1	10000	-0.793562	-1.00089	0	0	0	
250888	108.386	0.25757	0.505193	0.965481	36357.7	-0.714734	-1.00118	0	0	0	
203497	243.055	0.189092	0.796576	1	10210.2	-0.956244	-0.988739	0	0	0	
177570	38.6212	0.448284	0.717492	1	44873.7	-0.58991	-1.00397	0	0	0	
210859	37.8868	0.432693	0.825722	0.998947	50000	-0.626488	-1.003	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
213242	219.24	0.190139	0.867861	1	10000	-0.956785	-0.982301	0	0	0	
222669	148.731	0.231201	0.805878	1	11347.1	-0.870471	-0.999917	0	0	0	
218050	219.24	0.190139	0.824182	1	11113.8	-0.951282	-0.993457	0	0	0	
212591	250.464	0.126525	0.796576	1	15742.3	-0.963293	-0.951795	0	0	0	
222566	219.24	0.190139	0.824182	1	11113.8	-0.953276	-0.98935	0	0	0	
237518	42.8921	0.403211	0.793115	1	49569.3	-0.644892	-1.00251	0	0	0	
151926	151.506	0.11793	0.804713	0.998232	10000	-0.848284	-1.00006	0	0	0	
129542	129.693	0.18433	0.799407	1	12950.5	-0.821487	-1.00043	0	0	0	
129542	129.693	0.18433	0.726546	1	12950.5	-0.801448	-1.0006	0	0	0	
222669	148.731	0.194365	0.9053	1	10459.7	-0.891942	-0.999777	0	0	0	
210859	37.8868	0.368205	0.768439	0.998947	46554.7	-0.598173	-1.0031	0	0	0	
210905	52.2949	0.368205	0.830581	0.99101	44019.5	-0.694171	-1.00148	0	0	0	
210905	52.2949	0.368205	0.768439	1	42649.6	-0.677134	-1.00209	0	0	0	
212591	219.24	0.190139	0.821888	1	11113.8	-0.948011	-0.996153	0	0	0	
102006	310.708	0.193567	0.796576	1	10000	-0.951185	-0.994588	0	0	0	
210905	59.5497	0.380296	0.768439	1	42649.6	-0.713086	-1.00139	0	0	0	
227013	47.3197	0.335442	0.828442	1	39139.4	-0.659576	-1.00215	0	0	0	
129542	129.693	0.174094	0.85841	1	11389.2	-0.831383	-1.00033	0	0	0	
248854	42.8921	0.403211	0.824556	1	50000	-0.656372	-1.00217	0	0	0	
222669	148.731	0.231201	0.979842	1	11347.1	-0.913575	-0.999073	0	0	0	
