#NSGA2
popsize 40
maxGen 60
numVar 6
numObj 2
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	40
totalTime	7.60768
firstFrontCount	40
frontCount	1
avgEvalTime	1.28454
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
747410	352.81	0.196428	1.0509	0.522911	36949.8	100000	100000	1	1	1	
561989	359.44	0.0946095	1.16439	0.346621	32418.6	100000	100000	1	1	1	
733888	171.307	0.597949	1.10869	0.568815	45681.5	100000	100000	1	1	1	
707983	414.16	0.530749	1.62005	0.816327	35448	100000	100000	1	1	1	
747410	352.81	0.196428	1.27654	0.508556	32164.9	100000	100000	1	1	1	
747410	352.81	0.163582	1.08793	0.508556	40912	100000	100000	1	1	1	
665355	378.326	0.043765	0.705841	0.120028	30251	100000	100000	1	1	1	
495427	661.877	0.01	0.79298	0.639826	35195.8	100000	100000	1	1	1	
641118	512.455	0.650584	1.03343	0.331732	32762.2	100000	100000	1	1	1	
596764	383.921	0.513208	0.979429	0.511346	24202.4	100000	100000	1	1	1	
673427	382.326	0.561522	0.220811	0.522057	23708.6	100000	100000	1	1	1	
569304	306.101	0.01	1.15483	0.496268	17025.1	100000	100000	1	1	1	
595989	403.226	0.240062	1.29272	0.66579	39942.2	100000	100000	1	1	1	
682464	459.963	0.334439	1.58388	0.554709	30892.7	100000	100000	1	1	1	
481128	165.182	0.313026	1.24699	0.416438	33662.7	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 17 / 60
currentGen	17
evaluateCount	680
totalTime	36.2874
firstFrontCount	40
frontCount	1
avgEvalTime	0.312759
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
831687	589.966	0.505384	0.857406	0.592953	25547.8	100000	100000	1	1	1	
849164	535.627	0.530749	1.62005	0.816327	37521.1	100000	100000	1	1	1	
698638	346.031	0.414119	1.21747	0.515279	40381.9	100000	100000	1	1	1	
722199	400.826	0.033382	0.897152	0.120028	32576.9	100000	100000	1	1	1	
416463	380.727	0.240062	1.10141	0.689273	39942.2	100000	100000	1	1	1	
613716	415.345	0.343905	1.132	0.553552	37771.2	100000	100000	1	1	1	
618518	374.518	0.01	1.04868	0.496268	39095	100000	100000	1	1	1	
631109	437.054	0.0633765	1.16558	0.343629	39916.4	100000	100000	1	1	1	
579313	512.455	0.635693	1.03343	0.434993	32762.2	100000	100000	1	1	1	
569304	457.494	0.124539	1.3955	0.404214	17025.1	100000	100000	1	1	1	
548982	564.849	0.22856	0.881862	0.453944	34843.5	100000	100000	1	1	1	
680390	392.54	0.476659	1.16362	0.547084	25172.3	100000	100000	1	1	1	
596764	383.921	0.441863	0.850014	0.511346	24202.4	100000	100000	1	1	1	
716509	365.453	0.152198	1.0509	0.411071	36949.8	100000	100000	1	1	1	
723510	469.447	0.174676	1.16247	0.628208	23370.3	100000	100000	1	1	1	
615757	511.814	0.494737	0.412544	0.334779	29399.9	100000	100000	1	1	1	
495168	533.581	0.551255	1.03343	0.47467	32152.2	100000	100000	1	1	1	
834875	352.81	0.167267	1.08793	0.508556	40912	100000	100000	1	1	1	
747410	352.81	0.0722867	1.08793	0.395189	40896.1	100000	100000	1	1	1	
754597	531.993	0.01	1.15672	0.464031	39916.4	100000	100000	1	1	1	
809257	317.357	0.224474	1.07707	0.497508	30574.1	100000	100000	1	1	1	
700150	561.793	0.588993	1.24151	0.291384	34157.2	100000	100000	1	1	1	
727171	509.936	0.334439	1.28761	0.529937	24094	100000	100000	1	1	1	
551765	438.953	0.23878	1.081	0.958187	34758.8	100000	100000	1	1	1	
592481	141.734	0.313026	1.35722	0.416438	33662.7	100000	100000	1	1	1	
718308	482.09	0.174676	1.16247	0.488733	26271.1	100000	100000	1	1	1	
481128	134.33	0.313026	1.42294	0.556003	33662.7	100000	100000	1	1	1	
663118	296.829	0.61799	1.10839	0.906849	34758.8	100000	100000	1	1	1	
682023	512.455	0.271374	1.05436	0.331732	32762.2	100000	100000	1	1	1	
720482	270.168	0.482083	1.08905	0.637556	30919.3	100000	100000	1	1	1	
800330	294.527	0.597949	1.11387	0.577277	45681.5	100000	100000	1	1	1	
703512	393.388	0.621203	1.13579	0.331378	39178.3	100000	100000	1	1	1	
745130	346.031	0.470385	1.22994	0.512341	34196	100000	100000	1	1	1	
674973	349.011	0.650584	1.19204	0.331732	32762.2	100000	100000	1	1	1	
622282	474.682	0.549916	1.11373	0.331732	36301.5	100000	100000	1	1	1	
595989	317.994	0.240062	1.29272	0.66579	39942.2	100000	100000	1	1	1	
747410	352.81	0.183686	1.08793	0.350603	41249.1	100000	100000	1	1	1	
707983	256.975	0.412954	1.28898	0.816327	34239.4	100000	100000	1	1	1	
751190	393.506	0.314223	1.45427	0.522911	36949.8	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 18 / 60
currentGen	18
evaluateCount	720
totalTime	37.9211
firstFrontCount	40
frontCount	1
avgEvalTime	0.305268
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
788860	442.858	0.621203	1.09716	0.331378	32763.6	100000	100000	1	1	1	
495168	487.354	0.418676	1.03343	0.501057	23333.7	100000	100000	1	1	1	
682344	415.345	0.520225	1.132	0.615329	42437.3	100000	100000	1	1	1	
642943	455.1	0.547427	0.680639	0.511446	19909	100000	100000	1	1	1	
597566	466.248	0.22856	1.6015	0.546573	34843.5	100000	100000	1	1	1	
648050	251.602	0.127379	1.08793	0.395189	40896.1	100000	100000	1	1	1	
646609	294.958	0.140366	1.29272	0.66579	39942.2	100000	100000	1	1	1	
681974	134.33	0.313026	1.42294	0.615927	34410.1	100000	100000	1	1	1	
602729	296.829	0.512702	1.10839	0.66772	34758.8	100000	100000	1	1	1	
703512	482.841	0.722487	1.02194	0.331378	39178.3	100000	100000	1	1	1	
722199	348.31	0.01	1.011	0.120028	32576.9	100000	100000	1	1	1	
705760	482.09	0.285467	1.03327	0.418299	17297.3	100000	100000	1	1	1	
509937	367.029	0.124539	1.3955	0.386147	25998.9	100000	100000	1	1	1	
793247	566.157	0.302645	1.04118	0.308052	38712.6	100000	100000	1	1	1	
586451	352.81	0.416496	1.31075	0.508556	38500.9	100000	100000	1	1	1	
751190	393.506	0.314223	1.03786	0.522911	34071.6	100000	100000	1	1	1	
747410	249.679	0.0722867	1.50434	0.486494	34646.8	100000	100000	1	1	1	
468277	273.586	0.313026	1.39928	0.416438	35286.8	100000	100000	1	1	1	
622282	454.791	0.686254	1.13027	0.331732	36999.8	100000	100000	1	1	1	
718308	482.09	0.221369	1.16247	0.488733	24865.1	100000	100000	1	1	1	
613716	415.345	0.230137	1.23915	0.454439	37070.7	100000	100000	1	1	1	
551765	319.897	0.395078	1.081	0.80068	45626.6	100000	100000	1	1	1	
800330	413.583	0.44165	1.11387	0.734784	30489.3	100000	100000	1	1	1	
726589	321.243	0.456765	1.33685	0.511544	29012.9	100000	100000	1	1	1	
736850	411.304	0.0990621	1.16247	0.510908	31454.2	100000	100000	1	1	1	
385994	364.494	0.237116	1.01047	0.611709	39942.2	100000	100000	1	1	1	
716509	341.536	0.155143	1.0509	0.488635	36949.8	100000	100000	1	1	1	
585158	438.953	0.23878	1.081	0.86933	35764.3	100000	100000	1	1	1	
585125	344.318	0.01	1.04868	0.496268	38188.3	100000	100000	1	1	1	
727171	505.25	0.268736	1.28761	0.529937	24094	100000	100000	1	1	1	
622282	415.993	0.549916	1.26404	0.331732	36301.5	100000	100000	1	1	1	
725752	469.447	0.174676	1.16247	0.628208	22770.8	100000	100000	1	1	1	
715986	254.585	0.530821	1.41896	0.512341	34196	100000	100000	1	1	1	
599047	477.355	0.343905	1.132	0.553552	35772.9	100000	100000	1	1	1	
849547	365.124	0.238096	1.09082	0.488733	28269.4	100000	100000	1	1	1	
723510	469.447	0.216022	1.07493	0.628208	20709.2	100000	100000	1	1	1	
551765	353.312	0.130382	1.16855	0.969509	32453.6	100000	100000	1	1	1	
778845	256.975	0.36042	1.28898	0.685075	26351.8	100000	100000	1	1	1	
799184	696.457	0.308974	1.28761	0.740845	33055.9	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 19 / 60
currentGen	19
evaluateCount	760
totalTime	39.5073
firstFrontCount	40
frontCount	1
avgEvalTime	0.295698
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
434566	179.723	0.237116	1.01047	0.592514	39942.2	100000	100000	1	1	1	
604684	469.468	0.651895	1.23238	0.288925	33616.5	100000	100000	1	1	1	
439843	462.677	0.378264	1.13027	0.596359	36999.8	100000	100000	1	1	1	
613716	415.345	0.206388	1.23915	0.454439	36643.1	100000	100000	1	1	1	
715986	254.585	0.530821	1.41896	0.657306	34196	100000	100000	1	1	1	
607682	415.345	0.230137	1.23915	0.527372	37070.7	100000	100000	1	1	1	
653334	482.09	0.285467	1.03327	0.421804	17297.3	100000	100000	1	1	1	
585125	290.396	0.0255556	0.976439	0.496268	38188.3	100000	100000	1	1	1	
747410	303.601	0.0659604	1.50434	0.486494	34646.8	100000	100000	1	1	1	
726589	349.155	0.456765	1.04926	0.511544	29012.9	100000	100000	1	1	1	
663691	356.316	0.01	1.29859	0.0752016	30453.5	100000	100000	1	1	1	
435729	364.494	0.237116	1.30675	0.616983	34270.4	100000	100000	1	1	1	
747410	125.394	0.0722867	1.20806	0.549037	39903.1	100000	100000	1	1	1	
717791	245.438	0.253648	1.08793	0.395189	39916.8	100000	100000	1	1	1	
646817	574.813	0.169725	0.957487	0.308052	39691.9	100000	100000	1	1	1	
678682	287.159	0.530821	1.41896	0.512341	34196	100000	100000	1	1	1	
716345	308.963	0.155143	1.0509	0.488635	36949.8	100000	100000	1	1	1	
688809	469.447	0.376902	1.13434	0.640416	34124.4	100000	100000	1	1	1	
621151	433.257	0.205285	1.25824	0.508556	31043.4	100000	100000	1	1	1	
708056	393.593	0.0990621	1.16247	0.510908	32096.6	100000	100000	1	1	1	
580558	317.899	0.197609	1.01499	0.80068	45962.6	100000	100000	1	1	1	
654966	466.248	0.200926	1.6015	0.658711	34843.5	100000	100000	1	1	1	
660828	401.048	0.53975	1.46134	0.395667	36301.5	100000	100000	1	1	1	
554176	327.15	0.395078	0.830558	0.80068	43009.7	100000	100000	1	1	1	
619871	454.791	0.686254	1.13212	0.331732	36999.8	100000	100000	1	1	1	
648050	282.936	0.151924	1.08793	0.395189	41698.8	100000	100000	1	1	1	
648050	273.268	0.127379	1.08152	0.395189	40896.1	100000	100000	1	1	1	
613716	415.345	0.0330467	1.23915	0.586362	39145.1	100000	100000	1	1	1	
667133	294.958	0.218098	1.29272	0.508038	37867.8	100000	100000	1	1	1	
678897	375.498	0.285467	1.03327	0.418299	24196.8	100000	100000	1	1	1	
736850	535.316	0.0990621	1.1031	0.510908	23121.2	100000	100000	1	1	1	
591942	220.987	0.114778	1.51586	0.815424	29047.2	100000	100000	1	1	1	
651350	353.312	0.485224	1.16855	0.891484	25382.2	100000	100000	1	1	1	
714052	477.355	0.343905	1.03557	0.452538	22022.4	100000	100000	1	1	1	
691527	220.987	0.432461	1.51586	0.66551	40723.2	100000	100000	1	1	1	
458330	285.007	0.124539	1.13128	0.293925	25998.9	100000	100000	1	1	1	
768219	348.31	0.01	0.960379	0.332978	32576.9	100000	100000	1	1	1	
751546	385.303	0.322929	1.28898	0.685075	26351.8	100000	100000	1	1	1	
578793	215.227	0.167873	0.910941	0.944843	32453.6	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 20 / 60
currentGen	20
evaluateCount	800
totalTime	41.0677
firstFrontCount	40
frontCount	1
avgEvalTime	0.294417
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
659099	317.899	0.200431	1.01499	0.775924	37203.2	100000	100000	1	1	1	
435729	364.494	0.237116	1.41689	0.616983	35719.5	100000	100000	1	1	1	
458330	285.007	0.01	1.13128	0.293925	25998.9	100000	100000	1	1	1	
618732	303.601	0.0501722	1.50434	0.602871	34646.8	100000	100000	1	1	1	
706124	415.345	0.0488349	1.23915	0.586362	39145.1	100000	100000	1	1	1	
481049	285.007	0.165128	1.02031	0.369356	25998.9	100000	100000	1	1	1	
624098	574.813	0.129136	1.06846	0.308052	39691.9	100000	100000	1	1	1	
691527	220.987	0.44651	1.08009	0.48586	21975.8	100000	100000	1	1	1	
536034	310.934	0.127379	1.55536	0.574839	47385.9	100000	100000	1	1	1	
650845	282.936	0.151924	1.08793	0.395189	41698.8	100000	100000	1	1	1	
561781	353.312	0.543144	1.26003	0.891484	27321.2	100000	100000	1	1	1	
726589	351.521	0.339514	1.04926	0.511544	29012.9	100000	100000	1	1	1	
678897	373.133	0.541772	1.03327	0.418299	24196.8	100000	100000	1	1	1	
648050	282.936	0.191236	1.08793	0.390038	41698.8	100000	100000	1	1	1	
580558	196.124	0.158297	1.01839	0.80068	45962.6	100000	100000	1	1	1	
747410	396.724	0.175393	1.20806	0.410407	24518.5	100000	100000	1	1	1	
736850	263.986	0.11818	1.1031	0.383112	38477.6	100000	100000	1	1	1	
502548	359.022	0.124539	1.08473	0.339019	24154.7	100000	100000	1	1	1	
670710	348.31	0.01	0.767655	0.287883	32576.9	100000	100000	1	1	1	
621151	485.274	0.205285	1.41242	0.508556	31958.4	100000	100000	1	1	1	
619871	454.791	0.570666	1.13212	0.470535	36999.8	100000	100000	1	1	1	
688809	469.447	0.201121	0.86144	0.591171	34124.4	100000	100000	1	1	1	
585125	290.396	0.201337	1.11139	0.496268	38188.3	100000	100000	1	1	1	
765919	349.401	0.01	1.19136	0.468484	31043.4	100000	100000	1	1	1	
604206	374.253	0.253655	0.888764	0.496268	39209	100000	100000	1	1	1	
450259	215.227	0.266941	0.910941	0.830477	28908.3	100000	100000	1	1	1	
653334	294.456	0.186399	1.09981	0.59839	20842.6	100000	100000	1	1	1	
651350	429.286	0.485224	1.16855	0.891484	25382.2	100000	100000	1	1	1	
791460	496.158	0.0990621	1.1031	0.381482	23121.2	100000	100000	1	1	1	
654966	296.439	0.200926	1.56001	0.739889	34843.5	100000	100000	1	1	1	
715986	518.274	0.523415	1.41896	0.658325	34196	100000	100000	1	1	1	
587239	291.983	0.01	1.1645	0.171519	25998.9	100000	100000	1	1	1	
484807	509.412	0.01	1.23915	0.586362	42662.5	100000	100000	1	1	1	
592038	504.545	0.46061	1.21348	0.484007	30574.9	100000	100000	1	1	1	
736850	535.316	0.290347	1.122	0.315825	26162.8	100000	100000	1	1	1	
648050	292.21	0.127379	1.09315	0.227108	40896.1	100000	100000	1	1	1	
610672	271.454	0.0255556	0.982122	0.484556	38188.3	100000	100000	1	1	1	
726589	337.701	0.588471	1.03181	0.467574	29716.8	100000	100000	1	1	1	
648050	260.105	0.151924	1.265	0.39812	41698.8	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 21 / 60
currentGen	21
evaluateCount	840
totalTime	42.5866
firstFrontCount	40
frontCount	1
avgEvalTime	0.287536
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
585125	290.396	0.112824	1.11139	0.496268	37599.6	100000	100000	1	1	1	
458330	289.834	0.01	1.11443	0.293925	26002.1	100000	100000	1	1	1	
648050	361.026	0.127379	1.23579	0.0653194	40892.9	100000	100000	1	1	1	
624098	574.813	0.129136	1.12274	0.336134	39963.3	100000	100000	1	1	1	
736850	535.316	0.290347	1.06772	0.306895	26162.8	100000	100000	1	1	1	
536034	310.934	0.127379	1.3989	0.574839	46192.8	100000	100000	1	1	1	
706124	415.345	0.0488349	1.37648	0.586362	40338.2	100000	100000	1	1	1	
791460	480.049	0.126984	0.862035	0.206844	36316.1	100000	100000	1	1	1	
609623	485.555	0.173199	1.10251	0.591171	20929.5	100000	100000	1	1	1	
651209	250.095	0.0501722	1.71713	0.621756	34074.5	100000	100000	1	1	1	
659050	213.625	0.44651	1.50592	0.66551	22548.1	100000	100000	1	1	1	
610672	274.729	0.0255556	1.04229	0.484556	38188.3	100000	100000	1	1	1	
592070	454.791	0.570666	1.07195	0.323784	36999.8	100000	100000	1	1	1	
592038	504.545	0.46061	1.15629	0.463616	21172	100000	100000	1	1	1	
612101	260.381	0.44651	1.20068	0.420973	26355.7	100000	100000	1	1	1	
618732	303.601	0.01	1.50434	0.602871	35347.2	100000	100000	1	1	1	
825039	349.401	0.0146982	1.00459	0.468484	36790.9	100000	100000	1	1	1	
648050	271.322	0.0829044	1.265	0.570087	41698.8	100000	100000	1	1	1	
500808	344.612	0.119192	1.50434	0.430905	40567.5	100000	100000	1	1	1	
648050	260.105	0.151924	0.891806	0.39812	41698.8	100000	100000	1	1	1	
749823	535.316	0.290347	1.20326	0.315825	26162.8	100000	100000	1	1	1	
561781	377.389	0.543144	1.10106	0.610814	27321.2	100000	100000	1	1	1	
799690	445.369	0.213055	0.966148	0.871841	34124.4	100000	100000	1	1	1	
651350	429.286	0.23745	1.19938	0.891484	25968.8	100000	100000	1	1	1	
481049	285.007	0.412902	1.12425	0.233747	25412.3	100000	100000	1	1	1	
713748	373.133	0.284581	1.28012	0.418299	23898.1	100000	100000	1	1	1	
628151	535.316	0.494773	1.122	0.315825	24295.7	100000	100000	1	1	1	
653334	246.052	0.186399	1.09665	0.24053	20842.6	100000	100000	1	1	1	
677055	294.449	0.182122	1.09631	0.627933	38034.6	100000	100000	1	1	1	
636437	415.345	0.0488349	1.23915	0.531664	39145.1	100000	100000	1	1	1	
717736	302.046	0.127379	1.09315	0.227108	43045	100000	100000	1	1	1	
720276	220.987	0.44651	1.02835	0.48586	27030.2	100000	100000	1	1	1	
570730	337.701	0.588471	1.05574	0.467574	24662.5	100000	100000	1	1	1	
605382	329.431	0.0255556	0.936354	0.493811	37328.6	100000	100000	1	1	1	
609496	316.275	0.176742	0.934531	0.487012	39209	100000	100000	1	1	1	
473857	247.281	0.0747308	0.910941	0.830477	30962.5	100000	100000	1	1	1	
563641	352.5	0.239192	1.1645	0.279407	25998.9	100000	100000	1	1	1	
660330	220.987	0.44651	1.327	0.66551	21975.8	100000	100000	1	1	1	
502548	359.022	0.214821	1.08473	0.339019	24154.7	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 22 / 60
currentGen	22
evaluateCount	880
totalTime	44.183
firstFrontCount	40
frontCount	1
avgEvalTime	0.302201
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
671261	220.987	0.403027	0.926953	0.48586	28798.7	100000	100000	1	1	1	
629400	213.625	0.484249	1.50592	0.66551	22296.8	100000	100000	1	1	1	
673203	422.686	0.525903	1.122	0.314586	24295.7	100000	100000	1	1	1	
719088	302.046	0.498925	0.99708	0.227108	38602.3	100000	100000	1	1	1	
628153	281.766	0.0749642	1.03537	0.48586	31472.9	100000	100000	1	1	1	
553742	277.932	0.588471	1.05574	0.387835	24662.5	100000	100000	1	1	1	
553022	310.934	0.127379	1.60581	0.565845	43029.9	100000	100000	1	1	1	
644093	300.53	0.216417	1.14565	0.497272	38488.5	100000	100000	1	1	1	
706130	236.732	0.466324	1.09823	0.65525	22696.3	100000	100000	1	1	1	
648050	361.026	0.127379	1.23579	0.560974	40892.9	100000	100000	1	1	1	
610672	274.729	0.0255556	1.04229	0	38188.3	100000	100000	1	1	1	
617157	373.133	0.299704	1.3018	0.438173	22443.9	100000	100000	1	1	1	
679166	220.987	0.360496	1.51586	0.66551	23430	100000	100000	1	1	1	
676525	574.813	0.129136	1.12274	0.336134	38581.9	100000	100000	1	1	1	
796415	349.401	0.0146982	1.00459	0.468484	42961.3	100000	100000	1	1	1	
598908	271.322	0.0829044	1.30547	0.430446	41698.8	100000	100000	1	1	1	
594047	271.322	0.0829044	1.265	0.615685	41698.8	100000	100000	1	1	1	
647927	211.422	0.44651	1.327	0.315532	23942.8	100000	100000	1	1	1	
640554	563.324	0.494773	1.122	0.665803	22328.7	100000	100000	1	1	1	
610709	246.052	0.186399	1.09665	0.24053	21615.9	100000	100000	1	1	1	
605382	329.431	0.121338	0.919942	0.493811	36555.3	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.644025	25994.8	100000	100000	1	1	1	
706124	415.345	0.0488349	1.37648	0.607847	36319.3	100000	100000	1	1	1	
720276	384.313	0.44651	1.02835	0.429462	27030.2	100000	100000	1	1	1	
759574	96.362	0.0367347	1.23915	0.522167	39145.1	100000	100000	1	1	1	
609496	300.553	0.0810655	1.55901	0.547331	39209	100000	100000	1	1	1	
500808	324.862	0.119192	0.879866	0.473832	40567.5	100000	100000	1	1	1	
592038	591.749	0.453561	1.15629	0.463616	26733.6	100000	100000	1	1	1	
831223	535.316	0.297396	0.741314	0.347501	16637.9	100000	100000	1	1	1	
717736	460.639	0.127379	1.20158	0.227108	36321.5	100000	100000	1	1	1	
563641	343.287	0.239192	1.1645	0.279407	32722.5	100000	100000	1	1	1	
676168	454.791	0.250235	1.07195	0.323784	35936.1	100000	100000	1	1	1	
641222	535.316	0.610778	1.20326	0.315825	26162.8	100000	100000	1	1	1	
508804	359.022	0.214821	1.08473	0.339019	23594.8	100000	100000	1	1	1	
631725	485.555	0.173199	1.10251	0.591171	21489.4	100000	100000	1	1	1	
803850	427.343	0.370712	1.50592	0.739825	22548.1	100000	100000	1	1	1	
654890	357.102	0.26809	0.966148	0.710587	34124.4	100000	100000	1	1	1	
779150	489.554	0.213055	1.11979	0.871841	33898.8	100000	100000	1	1	1	
582321	377.389	0.543144	1.02647	0.7613	27321.2	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 23 / 60
currentGen	23
evaluateCount	920
totalTime	45.9169
firstFrontCount	40
frontCount	1
avgEvalTime	0.316516
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
648050	314.268	0.338102	1.23579	0.742178	20088.7	100000	100000	1	1	1	
605082	310.934	0.229118	1.7416	0.45357	42363.4	100000	100000	1	1	1	
444535	271.322	0.127446	1.30547	0.542721	42365.3	100000	100000	1	1	1	
831223	569.676	0.297396	0.741314	0.347501	16637.9	100000	100000	1	1	1	
647927	139.491	0.44651	1.327	0.315532	23942.8	100000	100000	1	1	1	
759574	269.975	0.0367347	1.23915	0.522167	32396.7	100000	100000	1	1	1	
610709	72.4389	0.186399	1.09665	0.24053	28364.3	100000	100000	1	1	1	
682523	494.549	0.213055	1.11979	0.950496	33898.8	100000	100000	1	1	1	
728352	552.92	0.173199	1.10251	0.64473	24532.1	100000	100000	1	1	1	
779150	489.554	0.213055	1.11979	0.871841	33898.8	100000	100000	1	1	1	
779150	489.554	0.213055	1.11979	0.871841	36799.1	100000	100000	1	1	1	
574567	296.086	0.543144	1.17332	0.7613	27321.2	100000	100000	1	1	1	
644093	381.834	0.216417	1.17859	0.497272	43334.2	100000	100000	1	1	1	
590514	224.268	0.0829044	1.265	0.436329	32306.1	100000	100000	1	1	1	
687187	261.376	0.394928	1.06219	0.398113	34490.6	100000	100000	1	1	1	
681437	383.529	0.271933	1.51586	0.66551	23354.8	100000	100000	1	1	1	
721553	194.56	0.442667	0.966148	0.734318	34124.4	100000	100000	1	1	1	
645544	509.937	0.0407082	1.42047	0.592197	37969.6	100000	100000	1	1	1	
605173	325.932	0.610778	1.33618	0.315825	26162.8	100000	100000	1	1	1	
611501	377.389	0.543144	1.02647	0.7613	24601.1	100000	100000	1	1	1	
618747	211.422	0.343629	1.327	0.315532	26662.9	100000	100000	1	1	1	
691527	220.987	0.347295	1.53343	0.663539	40942.5	100000	100000	1	1	1	
609496	300.553	0.180281	1.69645	0.575716	20242.4	100000	100000	1	1	1	
778125	295.361	0.44651	1.51586	0.66551	22358.5	100000	100000	1	1	1	
803850	501.875	0.370712	1.50592	0.739825	19111	100000	100000	1	1	1	
664480	574.813	0.0508941	1.12274	0.336134	39025.7	100000	100000	1	1	1	
671261	220.987	0.403027	0.926953	0.472683	28798.7	100000	100000	1	1	1	
556181	454.791	0.103996	1.18233	0.323784	35936.1	100000	100000	1	1	1	
647637	300.553	0.01	1.72533	0.538134	39209	100000	100000	1	1	1	
719088	302.046	0.197872	0.99708	0.241023	39755.2	100000	100000	1	1	1	
676525	675.622	0.485082	1.03139	0.322219	38590.6	100000	100000	1	1	1	
640554	229.944	0.415337	1.05048	0.665803	28374.6	100000	100000	1	1	1	
796415	513.455	0.0146982	1.00459	0.510927	42961.3	100000	100000	1	1	1	
563641	348.93	0.249946	1.15691	0.279407	32722.5	100000	100000	1	1	1	
676168	449.148	0.239481	1.14455	0.323784	33537.6	100000	100000	1	1	1	
572812	279.646	0.453561	1.15365	0.521277	25952.6	100000	100000	1	1	1	
468667	578.533	0.675055	1.05574	0.481996	25409.2	100000	100000	1	1	1	
692075	360.964	0.127379	1.08128	0.513707	40632.6	100000	100000	1	1	1	
508804	359.084	0.214821	1.23925	0.386287	25400.5	100000	100000	1	1	1	
691527	220.987	0.44651	1.51586	0.66551	21975.8	100000	100000	1	1	1	



#Generation 24 / 60
currentGen	24
evaluateCount	960
totalTime	47.5781
firstFrontCount	40
frontCount	1
avgEvalTime	0.307348
#end
Var1	Var2	Var3	Var4	Var5	Var6	Obj1	Obj2	Cons1	Cons2	Cons3	
563641	364.293	0.242565	1.2692	0.279407	32722.5	100000	100000	1	1	1	
543275	416.925	0.254556	1.24448	0.950496	33898.8	100000	100000	1	1	1	
618747	291.226	0.290502	1.20231	0.315532	26662.9	100000	100000	1	1	1	
403786	115.865	0.455467	1.405	0.7613	27321.2	100000	100000	1	1	1	
562239	252.659	0.156761	1.09665	0.311705	28364.3	100000	100000	1	1	1	
796415	470.37	0.167056	1.23784	0.510927	42961.3	100000	100000	1	1	1	
595155	311.583	0.178344	1.08989	0.315532	26662.9	100000	100000	1	1	1	
719088	302.046	0.409391	1.01883	0.325183	24364.1	100000	100000	1	1	1	
605173	325.932	0.464027	1.24671	0.325767	43417.7	100000	100000	1	1	1	
721553	174.213	0.442667	0.966148	0.32148	26028.2	100000	100000	1	1	1	
647927	351.289	0.327341	1.327	0.728371	30299.2	100000	100000	1	1	1	
673960	587.795	0.485082	1.03139	0.27324	38590.6	100000	100000	1	1	1	
527010	348.93	0.403806	1.15691	0.384722	32722.5	100000	100000	1	1	1	
671261	220.987	0.459353	0.926953	0.472683	28798.7	100000	100000	1	1	1	
671261	220.987	0.403027	0.926953	0.472683	28008.8	100000	100000	1	1	1	
831223	569.676	0.297396	0.844085	0.598888	20556.8	100000	100000	1	1	1	
728352	552.92	0.173199	0.999737	0.393344	16065	100000	100000	1	1	1	
444535	271.322	0.127446	1.30547	0.601892	25978.9	100000	100000	1	1	1	
640554	229.944	0.415337	1.05048	0.665803	43632.5	100000	100000	1	1	1	
588697	562.936	0.675055	1.05574	0.43799	25409.2	100000	100000	1	1	1	
757454	563.108	0.394928	0.992334	0.422094	34490.6	100000	100000	1	1	1	
671261	220.987	0.403027	1.07157	0.424788	28798.7	100000	100000	1	1	1	
677266	229.944	0.46416	1.05048	0.665803	27290.6	100000	100000	1	1	1	
574567	299.792	0.543144	1.20054	0.747836	22512.3	100000	100000	1	1	1	
609496	376.765	0.235426	1.69645	0.60212	20242.4	100000	100000	1	1	1	
